Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4786450662739323,0.47152777777777777,-0.12260988374081715,0.22847222222222222,0.24305555555555555,0.49544072948328266,0.46285714285714286,0.2101740294511379,0.2288261515601783,0.21428571428571427,0.09722222222222222,-0.104106258517196,0.006944444444444444,0.09027777777777778,0.0,0.23076923076923078,0.0,0.04918032786885246,0.8571428571428571,0.04861111111111111,0.0362879021559423,0.013888888888888888,0.034722222222222224,1.0,0.8,0.02666666666666667,0.05970149253731343
1,0.5124378109452736,0.5583333333333333,0.37624265055280154,0.2847222222222222,0.27361111111111114,0.524390243902439,0.5,0.2824631860776439,0.2823179791976226,0.5619834710743802,0.8402777777777778,0.22855956714813347,0.8402777777777778,0.0,0.5619834710743802,0,0.8192771084337349,0.0,0.5352112676056338,0.9861111111111112,-0.0038122421510854436,0.9861111111111112,0.0,0.5352112676056338,0,0.9866666666666667,0.0
2,0.5292338709677419,0.6888888888888889,0.6357935426907267,0.43472222222222223,0.25416666666666665,0.5511182108626198,0.4918032786885246,0.4538152610441767,0.2540861812778603,0.49230769230769234,0.4513888888888889,0.06664226385313356,0.3888888888888889,0.0625,0.5357142857142857,0.2222222222222222,0.3614457831325301,0.03278688524590164,0.6197183098591549,0.4930555555555556,0.07071417252251447,0.4861111111111111,0.006944444444444444,0.6285714285714286,0.0,0.56,0.0
3,0.5788954635108481,0.7041666666666667,1.8862270775629,0.4263888888888889,0.2777777777777778,0.5895765472312704,0.5625,0.47657295850066933,0.3224368499257058,0.4318181818181818,0.9166666666666666,-0.14467010401906819,0.4027777777777778,0.5138888888888888,0.4827586206896552,0.3918918918918919,0.3373493975903614,0.47540983606557374,0.524822695035461,0.9791666666666666,0.054415631176682286,0.3333333333333333,0.6458333333333334,0.5625,0.5053763440860215,0.36,0.6716417910447762
4,0.6018755328218244,0.8145833333333333,2.644407801587658,0.40694444444444444,0.4076388888888889,0.6262798634812287,0.5775127768313458,0.48058902275769744,0.487369985141159,0.40540540540540543,0.2569444444444444,-0.09230302408741699,0.1111111111111111,0.14583333333333334,0.375,0.42857142857142855,0.07228915662650602,0.14754098360655737,0.6363636363636364,0.1527777777777778,0.027640377921652293,0.0763888888888889,0.0763888888888889,0.8181818181818182,0.45454545454545453,0.12,0.07462686567164178
5,0.605240174672489,0.7951388888888888,2.983888406961319,0.3972222222222222,0.39791666666666664,0.6241258741258742,0.5863874345549738,0.46318607764390896,0.4888558692421991,0.5142857142857142,0.9722222222222222,0.06952520023505082,0.7569444444444444,0.2152777777777778,0.5504587155963303,0.3870967741935484,0.7228915662650602,0.19672131147540983,0.5915492957746479,0.9861111111111112,0.09055231177985136,0.7638888888888888,0.2222222222222222,0.5818181818181818,0.625,0.8266666666666667,0.29850746268656714
6,0.6083803384367445,0.8618055555555556,3.0883233988889005,0.4444444444444444,0.4173611111111111,0.6390625,0.5757071547420965,0.536813922356091,0.5022288261515602,0.4892086330935252,0.9652777777777778,0.006216758454189265,0.6805555555555556,0.2847222222222222,0.5408163265306123,0.36585365853658536,0.6385542168674698,0.2459016393442623,0.6197183098591549,0.9861111111111112,0.12805636806168688,0.625,0.3611111111111111,0.6222222222222222,0.6153846153846154,0.72,0.47761194029850745
7,0.632943143812709,0.8305555555555556,3.8165303869621807,0.4361111111111111,0.39444444444444443,0.6496815286624203,0.6144366197183099,0.5381526104417671,0.5052005943536404,0.5467625899280576,0.9652777777777778,0.07221914161738179,0.7291666666666666,0.2361111111111111,0.5714285714285714,0.47058823529411764,0.7228915662650602,0.26229508196721313,0.5985915492957746,0.9861111111111112,0.07825728462507335,0.7152777777777778,0.2708333333333333,0.5922330097087378,0.6153846153846154,0.7866666666666666,0.3582089552238806
8,0.6360601001669449,0.8319444444444445,3.601555478235626,0.43819444444444444,0.39375,0.6434231378763867,0.6278659611992945,0.536813922356091,0.5081723625557206,0.3821138211382114,0.8541666666666666,-0.3520359668883243,0.3402777777777778,0.5138888888888888,0.4489795918367347,0.33783783783783783,0.26506024096385544,0.4098360655737705,0.5378787878787878,0.9166666666666666,0.08383484199614127,0.20833333333333334,0.7083333333333334,0.6333333333333333,0.5098039215686274,0.25333333333333335,0.746268656716418
9,0.622673434856176,0.8208333333333333,3.379836400345373,0.4111111111111111,0.4097222222222222,0.652027027027027,0.5932203389830508,0.5100401606425703,0.5052005943536404,0.4880952380952381,0.5833333333333334,-0.08328476700592052,0.3333333333333333,0.25,0.5625,0.3888888888888889,0.3253012048192771,0.22950819672131148,0.5737704918032787,0.4236111111111111,0.09178805267553014,0.1527777777777778,0.2708333333333333,0.5909090909090909,0.5641025641025641,0.17333333333333334,0.3283582089552239
10,0.6431718061674009,0.7881944444444444,3.8350872682820873,0.40069444444444446,0.3875,0.658578856152513,0.6272401433691757,0.4979919678714859,0.5066864784546805,0.47706422018348627,0.7569444444444444,-0.13830738102989257,0.3888888888888889,0.3680555555555556,0.6071428571428571,0.33962264150943394,0.40963855421686746,0.29508196721311475,0.6037735849056604,0.7361111111111112,0.17447325843454906,0.3541666666666667,0.3819444444444444,0.6078431372549019,0.6,0.41333333333333333,0.4626865671641791
11,0.6382252559726962,0.8138888888888889,3.450461279891538,0.4305555555555556,0.38333333333333336,0.6596774193548387,0.6141304347826086,0.5408299866131191,0.487369985141159,0.5,0.9444444444444444,0.01463962914744652,0.7222222222222222,0.2222222222222222,0.5480769230769231,0.34375,0.6867469879518072,0.18032786885245902,0.5625,1.0,0.08055715623427373,0.7777777777777778,0.2222222222222222,0.5625,0.5625,0.8133333333333334,0.26865671641791045
12,0.625,0.7888888888888889,3.340138352933654,0.4270833333333333,0.36180555555555555,0.6390243902439025,0.6084452975047985,0.5194109772423026,0.462109955423477,0.46956521739130436,0.7986111111111112,-0.18837910382144535,0.4166666666666667,0.3819444444444444,0.5833333333333334,0.34545454545454546,0.42168674698795183,0.3114754098360656,0.5645161290322581,0.8611111111111112,0.10848407296896521,0.4027777777777778,0.4583333333333333,0.5862068965517241,0.5454545454545454,0.4533333333333333,0.5373134328358209
13,0.6631853785900783,0.7979166666666667,4.080486736371197,0.41597222222222224,0.3819444444444444,0.671118530884808,0.6545454545454545,0.5301204819277109,0.5215453194650818,0.40625,0.8888888888888888,-0.33432262737449414,0.3611111111111111,0.5277777777777778,0.5,0.34210526315789475,0.3132530120481928,0.4262295081967213,0.5373134328358209,0.9305555555555556,0.05061537567532775,0.2638888888888889,0.6666666666666666,0.6052631578947368,0.5104166666666666,0.30666666666666664,0.7014925373134329
14,0.6581272084805654,0.7861111111111111,3.9837173259963423,0.3909722222222222,0.3951388888888889,0.6696269982238011,0.6467486818980668,0.49531459170013387,0.5349182763744428,0.504424778761062,0.7847222222222222,0.00900940081388616,0.5555555555555556,0.22916666666666666,0.575,0.3333333333333333,0.5542168674698795,0.18032786885245902,0.5777777777777777,0.625,0.058226046304739494,0.4722222222222222,0.1527777777777778,0.5735294117647058,0.5909090909090909,0.52,0.19402985074626866
15,0.6348773841961853,0.7645833333333333,3.741246359298369,0.42430555555555555,0.3402777777777778,0.6448445171849427,0.6224489795918368,0.5194109772423026,0.4427934621099554,0.4566929133858268,0.8819444444444444,-0.177593395196441,0.5069444444444444,0.375,0.547945205479452,0.3333333333333333,0.4819277108433735,0.29508196721311475,0.5846153846153846,0.9027777777777778,0.09810636854612845,0.4375,0.4652777777777778,0.6190476190476191,0.5522388059701493,0.52,0.5223880597014925
16,0.6536796536796536,0.8020833333333334,3.732719318412738,0.42986111111111114,0.37222222222222223,0.6494345718901454,0.6585820895522388,0.5261044176706827,0.5141158989598811,0.453781512605042,0.8263888888888888,-0.127807639699678,0.5277777777777778,0.2986111111111111,0.5394736842105263,0.3023255813953488,0.4939759036144578,0.21311475409836064,0.5357142857142857,0.7777777777777778,0.03492796450820633,0.4791666666666667,0.2986111111111111,0.5507246376811594,0.5116279069767442,0.5066666666666667,0.3283582089552239
17,0.6678765880217786,0.7652777777777777,4.0468145520781516,0.41875,0.34652777777777777,0.6733001658374793,0.6613226452905812,0.5408299866131191,0.4710252600297177,0.4393939393939394,0.9166666666666666,-0.152169876273993,0.6458333333333334,0.2708333333333333,0.5161290322580645,0.2564102564102564,0.5783132530120482,0.16393442622950818,0.5251798561151079,0.9652777777777778,-0.026198605550672143,0.7569444444444444,0.20833333333333334,0.5321100917431193,0.5,0.7733333333333333,0.22388059701492538
18,0.6631111111111111,0.78125,4.043896651874839,0.4513888888888889,0.3298611111111111,0.6476923076923077,0.6842105263157895,0.5582329317269076,0.46953937592867756,0.41228070175438597,0.7916666666666666,-0.34987738844694327,0.24305555555555555,0.5486111111111112,0.5142857142857142,0.3670886075949367,0.21686746987951808,0.47540983606557374,0.5217391304347826,0.7986111111111112,0.08347641758662779,0.11805555555555555,0.6805555555555556,0.5882352941176471,0.5102040816326531,0.13333333333333333,0.7164179104477612
19,0.6525652565256526,0.7715277777777778,3.9074223843876394,0.4,0.3715277777777778,0.6631944444444444,0.6411214953271028,0.5033467202141901,0.4947994056463596,0.49122807017543857,0.7916666666666666,-0.03814092777649687,0.4583333333333333,0.3333333333333333,0.5909090909090909,0.3541666666666667,0.46987951807228917,0.2786885245901639,0.5555555555555556,0.875,0.028591142532492494,0.4375,0.4375,0.5873015873015873,0.5238095238095238,0.49333333333333335,0.4626865671641791
20,0.6725820763087844,0.7826388888888889,4.164247050475698,0.43819444444444444,0.34444444444444444,0.6782884310618067,0.6653225806451613,0.5662650602409639,0.475482912332838,0.4375,0.6666666666666666,-0.21493731115184608,0.25,0.4166666666666667,0.5277777777777778,0.38333333333333336,0.2289156626506024,0.3770491803278688,0.5647058823529412,0.5902777777777778,0.06562540845281047,0.10416666666666667,0.4861111111111111,0.6,0.5571428571428572,0.12,0.5522388059701493
