Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5565123789020452,0.6451388888888889,1.0222377293061387,0.38819444444444445,0.2569444444444444,0.6028622540250447,0.4864864864864865,0.4251269035532995,0.2786377708978328,0.5714285714285714,0.6319444444444444,0.1896138736715452,0.3402777777777778,0.2916666666666667,0.5306122448979592,0.6190476190476191,0.37142857142857144,0.35135135135135137,0.5806451612903226,0.6458333333333334,0.19206602025628786,0.4583333333333333,0.1875,0.5454545454545454,0.6666666666666666,0.5223880597014925,0.23684210526315788
1,0.6666666666666666,0.6625,4.028452157936696,0.37222222222222223,0.2902777777777778,0.7182835820895522,0.6004784688995215,0.4873096446700508,0.38854489164086686,0.5131578947368421,0.5277777777777778,0.07639376197715542,0.24305555555555555,0.2847222222222222,0.5428571428571428,0.4878048780487805,0.2714285714285714,0.2702702702702703,0.5,0.5972222222222222,-0.04220315103208265,0.3541666666666667,0.24305555555555555,0.47058823529411764,0.5428571428571428,0.34328358208955223,0.25
2,0.7582304526748971,0.675,5.8698059915383665,0.37083333333333335,0.30416666666666664,0.795880149812734,0.7123287671232876,0.5380710659898477,0.47678018575851394,0.5714285714285714,0.5833333333333334,0.12574092536685064,0.2708333333333333,0.3125,0.5641025641025641,0.5777777777777777,0.3142857142857143,0.35135135135135137,0.5051546391752577,0.6736111111111112,-0.047524977957102914,0.3680555555555556,0.3055555555555556,0.4716981132075472,0.5454545454545454,0.3582089552238806,0.3157894736842105
3,0.7684407096171803,0.74375,6.532578957655029,0.4,0.34375,0.8072916666666666,0.7232323232323232,0.5888324873096447,0.5510835913312694,0.4778761061946903,0.7847222222222222,-0.05257912250401819,0.3472222222222222,0.4375,0.46,0.49206349206349204,0.32857142857142857,0.4189189189189189,0.5043478260869565,0.7986111111111112,-0.06200623448636551,0.4305555555555556,0.3680555555555556,0.46774193548387094,0.5471698113207547,0.417910447761194,0.3815789473684211
4,0.779777206512425,0.8104166666666667,7.438574395194918,0.4305555555555556,0.3798611111111111,0.8258064516129032,0.7276051188299817,0.6484771573604061,0.6099071207430341,0.5241935483870968,0.8611111111111112,0.0972930823255892,0.4583333333333333,0.4027777777777778,0.5,0.5517241379310345,0.4714285714285714,0.43243243243243246,0.456,0.8680555555555556,-0.14386671622626437,0.5416666666666666,0.3263888888888889,0.46153846153846156,0.44680851063829785,0.5223880597014925,0.27631578947368424
