Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5112781954887218,0.6465277777777778,-0.45945603820166864,0.35208333333333336,0.29444444444444445,0.5542406311637081,0.45990566037735847,0.35887611749680715,0.2960122699386503,0.5555555555555556,0.5,0.05785117518182024,0.20833333333333334,0.2916666666666667,0.6,0.5238095238095238,0.21428571428571427,0.3559322033898305,0.550561797752809,0.6180555555555556,0.20030772422697754,0.3402777777777778,0.2777777777777778,0.6326530612244898,0.45,0.40789473684210525,0.2647058823529412
1,0.6536643026004728,0.5875,4.248128825128907,0.2875,0.3,0.7198067632850241,0.5902777777777778,0.3793103448275862,0.3895705521472393,0.620253164556962,0.5486111111111112,0.1860476140203249,0.25,0.2986111111111111,0.6944444444444444,0.5581395348837209,0.2976190476190476,0.3898305084745763,0.4731182795698925,0.6458333333333334,-0.060085663578245185,0.3888888888888889,0.2569444444444444,0.5,0.43243243243243246,0.3684210526315789,0.23529411764705882
2,0.7103301384451545,0.6520833333333333,5.811117135325844,0.34305555555555556,0.3090277777777778,0.7469635627530364,0.6696629213483146,0.47126436781609193,0.4539877300613497,0.5247524752475248,0.7013888888888888,0.08677700765613022,0.2361111111111111,0.4652777777777778,0.5882352941176471,0.4925373134328358,0.23809523809523808,0.5423728813559322,0.4473684210526316,0.7916666666666666,0.0131910516219424,0.375,0.4166666666666667,0.5,0.4,0.35526315789473684,0.35294117647058826
3,0.7333994053518335,0.7006944444444444,7.029035967589947,0.34791666666666665,0.3527777777777778,0.7924151696606786,0.6751968503937008,0.5070242656449553,0.5184049079754601,0.5777777777777777,0.625,0.2072911382395759,0.3194444444444444,0.3055555555555556,0.6521739130434783,0.5,0.35714285714285715,0.3559322033898305,0.5,0.6944444444444444,-0.044749200734520204,0.4513888888888889,0.24305555555555555,0.5384615384615384,0.42857142857142855,0.4605263157894737,0.22058823529411764
4,0.7474560592044404,0.7506944444444444,7.8975252493796075,0.38958333333333334,0.3611111111111111,0.7878787878787878,0.7038461538461539,0.5644955300127714,0.5552147239263804,0.5420560747663551,0.7430555555555556,0.14108307857994581,0.3055555555555556,0.4375,0.6136363636363636,0.49206349206349204,0.32142857142857145,0.5084745762711864,0.49137931034482757,0.8055555555555556,-0.01872484126993753,0.4513888888888889,0.3541666666666667,0.5230769230769231,0.45098039215686275,0.4473684210526316,0.3382352941176471
