Date,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
2015-03-06,11306.0,11343.0,11350.0,11300.5,11388.5,11435.0,11460.0,11445.0,11454.0,11452.5,11450.5,11468.5,11496.0,11461.5,11479.0,11518.0,11523.0,11552.5,11530.5,11568.0,11555.0,11535.0,11551.5,11557.5,11552.5,11546.5,11567.0,11547.5,11561.0,11557.5,11557.5,11577.5,11601.0,11603.0,11624.5,11573.0,11567.0,11562.0,11557.0,11556.0,10944.5,10828.5,10700.5,10836.0,10813.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,9520.0,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5
2015-03-09,11518.0,11523.0,11552.5,11530.5,11568.0,11555.0,11535.0,11551.5,11557.5,11552.5,11546.5,11567.0,11547.5,11561.0,11557.5,11557.5,11577.5,11601.0,11603.0,11624.5,11573.0,11567.0,11562.0,11557.0,11556.0,11560.5,11564.5,11540.0,11549.0,11570.5,11582.5,11607.5,11591.5,11606.0,11623.5,11626.5,11639.0,11632.5,11647.0,11628.5,10828.5,10700.5,10836.0,10813.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,9520.0,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5
2015-03-10,11557.5,11577.5,11601.0,11603.0,11624.5,11573.0,11567.0,11562.0,11557.0,11556.0,11560.5,11564.5,11540.0,11549.0,11570.5,11582.5,11607.5,11591.5,11606.0,11623.5,11626.5,11639.0,11632.5,11647.0,11628.5,11628.5,11606.0,11604.5,11587.0,11560.5,11531.5,11496.0,11495.0,11563.5,11554.0,11572.0,11569.0,11555.0,11565.0,11558.0,10700.5,10836.0,10813.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,9520.0,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5
2015-03-11,11582.5,11607.5,11591.5,11606.0,11623.5,11626.5,11639.0,11632.5,11647.0,11628.5,11628.5,11606.0,11604.5,11587.0,11560.5,11531.5,11496.0,11495.0,11563.5,11554.0,11572.0,11569.0,11555.0,11565.0,11558.0,11558.5,11582.5,11675.5,11717.0,11749.5,11726.0,11740.0,11740.5,11755.5,11842.0,11865.0,11856.0,11893.5,11873.0,11877.5,10836.0,10813.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5
2015-03-12,11531.5,11496.0,11495.0,11563.5,11554.0,11572.0,11569.0,11555.0,11565.0,11558.0,11558.5,11582.5,11675.5,11717.0,11749.5,11726.0,11740.0,11740.5,11755.5,11842.0,11865.0,11856.0,11893.5,11873.0,11877.5,11868.5,11869.5,11826.5,11818.5,11853.5,11832.5,11818.5,11841.5,11831.0,11834.0,11840.0,11868.5,11866.5,11893.0,11881.0,10813.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5
2015-03-13,11726.0,11740.0,11740.5,11755.5,11842.0,11865.0,11856.0,11893.5,11873.0,11877.5,11868.5,11869.5,11826.5,11818.5,11853.5,11832.5,11818.5,11841.5,11831.0,11834.0,11840.0,11868.5,11866.5,11893.0,11881.0,11879.0,11888.0,11853.5,11861.0,11829.0,11807.5,11807.5,11832.0,11832.0,11926.5,11980.0,11985.5,11974.5,12012.5,11991.5,11022.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5
2015-03-16,11832.5,11818.5,11841.5,11831.0,11834.0,11840.0,11868.5,11866.5,11893.0,11881.0,11879.0,11888.0,11853.5,11861.0,11829.0,11807.5,11807.5,11832.0,11832.0,11926.5,11980.0,11985.5,11974.5,12012.5,11991.5,11991.0,11991.5,12036.0,12080.0,12084.5,12082.5,12118.0,12165.5,12164.5,12253.0,12202.5,12221.5,12221.5,12219.0,12220.0,11020.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5
2015-03-17,11807.5,11807.5,11832.0,11832.0,11926.5,11980.0,11985.5,11974.5,12012.5,11991.5,11991.0,11991.5,12036.0,12080.0,12084.5,12082.5,12118.0,12165.5,12164.5,12253.0,12202.5,12221.5,12221.5,12219.0,12220.0,12213.5,12207.0,12182.5,12133.5,12057.0,12051.0,12044.0,12017.0,12038.0,12012.0,12029.5,12048.5,12050.0,12064.5,12054.5,10894.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,9809.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5
2015-03-18,12082.5,12118.0,12165.5,12164.5,12253.0,12202.5,12221.5,12221.5,12219.0,12220.0,12213.5,12207.0,12182.5,12133.5,12057.0,12051.0,12044.0,12017.0,12038.0,12012.0,12029.5,12048.5,12050.0,12064.5,12054.5,12054.5,12055.5,12006.0,11983.0,11878.5,11938.0,11937.5,11976.0,11988.0,11944.5,11961.0,11955.0,11938.0,11923.0,11916.5,10954.0,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5
2015-03-19,12051.0,12044.0,12017.0,12038.0,12012.0,12029.5,12048.5,12050.0,12064.5,12054.5,12054.5,12055.5,12006.0,11983.0,11878.5,11938.0,11937.5,11976.0,11988.0,11944.5,11961.0,11955.0,11938.0,11923.0,11916.5,11924.0,11970.5,11976.0,11980.0,11982.0,11958.5,11917.0,11913.0,11868.0,11910.0,11928.5,11950.5,11949.5,11949.0,11934.5,11003.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5
2015-03-20,11938.0,11937.5,11976.0,11988.0,11944.5,11961.0,11955.0,11938.0,11923.0,11916.5,11924.0,11970.5,11976.0,11980.0,11982.0,11958.5,11917.0,11913.0,11868.0,11910.0,11928.5,11950.5,11949.5,11949.0,11934.5,11937.5,11986.5,12008.0,11994.5,12053.0,12099.0,12097.0,12064.0,12087.0,12116.5,12102.0,12087.5,12098.5,12086.5,12074.5,11025.5,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5
2015-03-23,11958.5,11917.0,11913.0,11868.0,11910.0,11928.5,11950.5,11949.5,11949.0,11934.5,11937.5,11986.5,12008.0,11994.5,12053.0,12099.0,12097.0,12064.0,12087.0,12116.5,12102.0,12087.5,12098.5,12086.5,12074.5,12064.0,12055.0,11966.0,11934.0,11909.0,11943.5,11933.5,11925.5,11925.5,11916.0,11931.0,11933.0,11938.0,11904.0,11903.0,11166.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5
2015-03-24,12099.0,12097.0,12064.0,12087.0,12116.5,12102.0,12087.5,12098.5,12086.5,12074.5,12064.0,12055.0,11966.0,11934.0,11909.0,11943.5,11933.5,11925.5,11925.5,11916.0,11931.0,11933.0,11938.0,11904.0,11903.0,11903.0,11892.5,11969.5,11956.5,11953.0,11949.5,11934.5,11977.5,12051.0,12064.0,12033.5,12041.0,12023.0,12006.5,12011.0,11166.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,10295.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5
2015-03-25,11943.5,11933.5,11925.5,11925.5,11916.0,11931.0,11933.0,11938.0,11904.0,11903.0,11903.0,11892.5,11969.5,11956.5,11953.0,11949.5,11934.5,11977.5,12051.0,12064.0,12033.5,12041.0,12023.0,12006.5,12011.0,12011.5,12031.5,12043.5,12028.0,12001.5,11951.0,11968.5,11988.5,11993.5,11926.5,11910.5,11910.5,11917.5,11886.0,11907.5,11262.0,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5
2015-03-26,11949.5,11934.5,11977.5,12051.0,12064.0,12033.5,12041.0,12023.0,12006.5,12011.0,12011.5,12031.5,12043.5,12028.0,12001.5,11951.0,11968.5,11988.5,11993.5,11926.5,11910.5,11910.5,11917.5,11886.0,11907.5,11905.0,11764.0,11757.5,11690.5,11755.5,11708.0,11746.5,11767.0,11798.0,11801.0,11901.5,11932.5,11910.0,11909.0,11908.5,11246.5,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5
2015-03-27,11951.0,11968.5,11988.5,11993.5,11926.5,11910.5,11910.5,11917.5,11886.0,11907.5,11905.0,11764.0,11757.5,11690.5,11755.5,11708.0,11746.5,11767.0,11798.0,11801.0,11901.5,11932.5,11910.0,11909.0,11908.5,11913.5,11968.5,11904.5,11857.0,11948.5,11953.5,11918.0,11907.0,11939.0,11908.0,11921.0,11917.5,11923.0,11924.0,11913.0,11363.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5
2015-03-30,11708.0,11746.5,11767.0,11798.0,11801.0,11901.5,11932.5,11910.0,11909.0,11908.5,11913.5,11968.5,11904.5,11857.0,11948.5,11953.5,11918.0,11907.0,11939.0,11908.0,11921.0,11917.5,11923.0,11924.0,11913.0,11916.5,11968.0,12095.5,12081.5,12080.5,12084.0,12065.5,12078.5,12109.0,12114.0,12128.0,12145.5,12140.5,12143.0,12134.5,11424.5,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5
2015-03-31,11953.5,11918.0,11907.0,11939.0,11908.0,11921.0,11917.5,11923.0,11924.0,11913.0,11916.5,11968.0,12095.5,12081.5,12080.5,12084.0,12065.5,12078.5,12109.0,12114.0,12128.0,12145.5,12140.5,12143.0,12134.5,12129.5,12106.0,12136.0,12140.0,12067.5,12047.5,12040.0,12016.0,12020.0,12045.5,11974.5,11995.0,11997.5,12003.0,11969.0,11474.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,10882.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5
2015-04-01,12084.0,12065.5,12078.5,12109.0,12114.0,12128.0,12145.5,12140.5,12143.0,12134.5,12129.5,12106.0,12136.0,12140.0,12067.5,12047.5,12040.0,12016.0,12020.0,12045.5,11974.5,11995.0,11997.5,12003.0,11969.0,11980.5,11935.0,12040.0,12088.0,12132.5,12143.0,12104.5,12091.5,12044.5,12059.5,12070.5,12055.0,12056.0,12061.0,12055.5,11360.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0
2015-04-02,12047.5,12040.0,12016.0,12020.0,12045.5,11974.5,11995.0,11997.5,12003.0,11969.0,11980.5,11935.0,12040.0,12088.0,12132.5,12143.0,12104.5,12091.5,12044.5,12059.5,12070.5,12055.0,12056.0,12061.0,12055.5,12077.0,12032.0,12040.0,12035.0,12032.0,12037.0,12040.0,12026.5,12032.5,12014.0,11988.5,12000.5,11997.5,11997.0,12009.5,11450.5,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0
2015-04-07,12143.0,12104.5,12091.5,12044.5,12059.5,12070.5,12055.0,12056.0,12061.0,12055.5,12077.0,12032.0,12040.0,12035.0,12032.0,12037.0,12040.0,12026.5,12032.5,12014.0,11988.5,12000.5,11997.5,11997.0,12009.5,12023.5,12116.0,12129.0,12125.5,12121.5,12132.0,12145.0,12163.0,12162.0,12184.5,12168.5,12167.5,12157.5,12168.0,12118.0,11546.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,10913.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0
2015-04-08,12037.0,12040.0,12026.5,12032.5,12014.0,11988.5,12000.5,11997.5,11997.0,12009.5,12023.5,12116.0,12129.0,12125.5,12121.5,12132.0,12145.0,12163.0,12162.0,12184.5,12168.5,12167.5,12157.5,12168.0,12118.0,12122.5,12157.5,12142.0,12156.5,12131.5,12111.0,12123.0,12129.5,12127.0,12096.0,12091.5,12083.5,12091.0,12090.5,12099.5,11560.5,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5
2015-04-09,12132.0,12145.0,12163.0,12162.0,12184.5,12168.5,12167.5,12157.5,12168.0,12118.0,12122.5,12157.5,12142.0,12156.5,12131.5,12111.0,12123.0,12129.5,12127.0,12096.0,12091.5,12083.5,12091.0,12090.5,12099.5,12107.5,12120.5,12118.5,12104.0,12121.5,12132.0,12150.0,12141.0,12168.0,12163.0,12216.5,12242.0,12228.0,12239.5,12244.0,11628.5,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5
2015-04-10,12111.0,12123.0,12129.5,12127.0,12096.0,12091.5,12083.5,12091.0,12090.5,12099.5,12107.5,12120.5,12118.5,12104.0,12121.5,12132.0,12150.0,12141.0,12168.0,12163.0,12216.5,12242.0,12228.0,12239.5,12244.0,12242.0,12275.5,12277.5,12285.5,12338.0,12364.0,12401.5,12431.5,12407.0,12386.5,12422.0,12424.5,12427.0,12429.0,12428.0,11558.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5
2015-04-13,12132.0,12150.0,12141.0,12168.0,12163.0,12216.5,12242.0,12228.0,12239.5,12244.0,12242.0,12275.5,12277.5,12285.5,12338.0,12364.0,12401.5,12431.5,12407.0,12386.5,12422.0,12424.5,12427.0,12429.0,12428.0,12433.5,12421.0,12414.5,12407.0,12429.5,12424.0,12411.0,12402.0,12406.0,12397.0,12374.0,12376.5,12328.0,12339.5,12335.5,11868.5,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,12242.0,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5
2015-04-14,12364.0,12401.5,12431.5,12407.0,12386.5,12422.0,12424.5,12427.0,12429.0,12428.0,12433.5,12421.0,12414.5,12407.0,12429.5,12424.0,12411.0,12402.0,12406.0,12397.0,12374.0,12376.5,12328.0,12339.5,12335.5,12340.5,12371.5,12376.5,12299.0,12297.0,12315.5,12340.0,12339.5,12281.5,12255.5,12266.0,12287.5,12288.0,12285.5,12301.0,11879.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,12242.0,12433.5,10700.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5
2015-04-15,12424.0,12411.0,12402.0,12406.0,12397.0,12374.0,12376.5,12328.0,12339.5,12335.5,12340.5,12371.5,12376.5,12299.0,12297.0,12315.5,12340.0,12339.5,12281.5,12255.5,12266.0,12287.5,12288.0,12285.5,12301.0,12305.5,12279.5,12330.5,12353.5,12323.0,12336.0,12337.0,12343.0,12342.0,12341.0,12304.0,12292.5,12256.0,12268.5,12270.0,11991.0,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,12242.0,12433.5,12340.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5,12023.5
2015-04-16,12315.5,12340.0,12339.5,12281.5,12255.5,12266.0,12287.5,12288.0,12285.5,12301.0,12305.5,12279.5,12330.5,12353.5,12323.0,12336.0,12337.0,12343.0,12342.0,12341.0,12304.0,12292.5,12256.0,12268.5,12270.0,12260.5,12268.0,12185.5,12200.0,12179.0,12100.5,12078.5,12073.5,12105.5,12070.5,12025.5,12034.5,12032.5,12027.0,12023.5,12213.5,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,12242.0,12433.5,12340.5,12305.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5,12023.5
2015-04-17,12336.0,12337.0,12343.0,12342.0,12341.0,12304.0,12292.5,12256.0,12268.5,12270.0,12260.5,12268.0,12185.5,12200.0,12179.0,12100.5,12078.5,12073.5,12105.5,12070.5,12025.5,12034.5,12032.5,12027.0,12023.5,12034.5,11986.5,12047.5,12031.5,12003.0,11835.0,11809.5,11825.0,11826.5,11761.5,11741.0,11728.0,11685.5,11699.0,11709.0,12054.5,11924.0,11937.5,12064.0,11903.0,12011.5,11905.0,11913.5,11916.5,12129.5,11980.5,12077.0,12023.5,12122.5,12107.5,12242.0,12433.5,12340.5,12305.5,12260.5,10894.5,11166.5,11474.5,11628.5,12213.5,11903.0,12129.5,12023.5
