Date,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67
2015-08-21,10801.0,10793.5,10777.5,10747.0,10705.0,10681.5,10710.5,10715.5,10708.5,10709.0,10696.5,10601.5,10630.5,10559.5,10602.5,10561.0,10603.0,10641.0,10562.5,10498.0,10441.0,10385.5,10411.0,10354.5,10328.5,10315.5,10221.0,10356.5,10409.0,10388.0,10315.0,10337.5,10305.0,10329.0,10263.5,10148.5,10091.0,10077.0,10037.5,10006.5,11454.5,11299.5,11056.5,11213.0,11264.0,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,11449.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5
2015-08-24,10561.0,10603.0,10641.0,10562.5,10498.0,10441.0,10385.5,10411.0,10354.5,10328.5,10315.5,10221.0,10356.5,10409.0,10388.0,10315.0,10337.5,10305.0,10329.0,10263.5,10148.5,10091.0,10077.0,10037.5,10006.5,10024.5,9782.0,9898.0,9850.0,9873.0,9836.0,9676.5,9724.0,9513.0,9788.5,9799.0,9872.0,9824.5,9604.5,9740.0,11299.5,11056.5,11213.0,11264.0,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,11449.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5
2015-08-25,10315.0,10337.5,10305.0,10329.0,10263.5,10148.5,10091.0,10077.0,10037.5,10006.5,10024.5,9782.0,9898.0,9850.0,9873.0,9836.0,9676.5,9724.0,9513.0,9788.5,9799.0,9872.0,9824.5,9604.5,9740.0,9644.0,9785.0,9864.5,9903.0,9945.0,10072.0,10077.0,10101.5,10066.5,10101.5,10091.0,10053.0,9986.5,10004.0,9879.5,11056.5,11213.0,11264.0,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,11449.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5
2015-08-26,9836.0,9676.5,9724.0,9513.0,9788.5,9799.0,9872.0,9824.5,9604.5,9740.0,9644.0,9785.0,9864.5,9903.0,9945.0,10072.0,10077.0,10101.5,10066.5,10101.5,10091.0,10053.0,9986.5,10004.0,9879.5,9822.5,9954.5,9967.0,9986.0,9966.0,10060.0,10068.0,10126.5,10047.5,10056.0,9993.5,9949.0,10047.5,10068.0,10196.5,11213.0,11264.0,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0
2015-08-27,10072.0,10077.0,10101.5,10066.5,10101.5,10091.0,10053.0,9986.5,10004.0,9879.5,9822.5,9954.5,9967.0,9986.0,9966.0,10060.0,10068.0,10126.5,10047.5,10056.0,9993.5,9949.0,10047.5,10068.0,10196.5,10204.0,10267.0,10301.5,10325.0,10303.5,10306.0,10272.5,10344.0,10287.0,10366.0,10322.5,10362.0,10345.0,10289.0,10330.0,11264.0,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0
2015-08-28,10060.0,10068.0,10126.5,10047.5,10056.0,9993.5,9949.0,10047.5,10068.0,10196.5,10204.0,10267.0,10301.5,10325.0,10303.5,10306.0,10272.5,10344.0,10287.0,10366.0,10322.5,10362.0,10345.0,10289.0,10330.0,10353.5,10323.0,10235.0,10210.5,10290.0,10266.5,10253.5,10253.5,10245.5,10240.0,10287.0,10311.0,10296.5,10303.5,10299.5,11274.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10204.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0
2015-08-31,10306.0,10272.5,10344.0,10287.0,10366.0,10322.5,10362.0,10345.0,10289.0,10330.0,10353.5,10323.0,10235.0,10210.5,10290.0,10266.5,10253.5,10253.5,10245.5,10240.0,10287.0,10311.0,10296.5,10303.5,10299.5,10294.0,10189.0,10219.0,10165.5,10194.5,10250.0,10249.5,10212.0,10236.5,10246.0,10284.0,10280.5,10258.0,10234.5,10247.5,11317.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10204.0,10353.5,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0
2015-09-01,10266.5,10253.5,10253.5,10245.5,10240.0,10287.0,10311.0,10296.5,10303.5,10299.5,10294.0,10189.0,10219.0,10165.5,10194.5,10250.0,10249.5,10212.0,10236.5,10246.0,10284.0,10280.5,10258.0,10234.5,10247.5,10242.0,10061.5,9985.0,9963.0,9989.5,10010.0,10008.5,9972.0,9998.0,9962.5,10012.5,9970.5,9985.0,9962.0,9923.0,11429.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10204.0,10353.5,10294.0,10987.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0
2015-09-02,10250.0,10249.5,10212.0,10236.5,10246.0,10284.0,10280.5,10258.0,10234.5,10247.5,10242.0,10061.5,9985.0,9963.0,9989.5,10010.0,10008.5,9972.0,9998.0,9962.5,10012.5,9970.5,9985.0,9962.0,9923.0,9928.5,10056.0,10081.5,10021.5,10017.5,10026.0,10039.5,10079.5,10104.0,10044.5,10026.5,10058.0,10077.5,10078.0,10121.0,11483.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10204.0,10353.5,10294.0,10242.0,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0,9644.0
2015-09-03,10010.0,10008.5,9972.0,9998.0,9962.5,10012.5,9970.5,9985.0,9962.0,9923.0,9928.5,10056.0,10081.5,10021.5,10017.5,10026.0,10039.5,10079.5,10104.0,10044.5,10026.5,10058.0,10077.5,10078.0,10121.0,10133.5,10181.0,10235.5,10231.5,10212.0,10215.0,10211.0,10305.0,10294.0,10378.5,10313.0,10294.0,10274.5,10261.5,10254.5,11603.5,11582.5,11520.0,11617.5,11310.5,11052.5,11013.0,11050.0,10983.0,10916.0,10696.5,10315.5,10024.5,9644.0,9822.5,10204.0,10353.5,10294.0,10242.0,9928.5,10874.0,11494.5,11763.0,11056.5,11429.0,11617.5,10983.0,9644.0
