Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5365168539325843,0.49444444444444446,0.820148990229467,0.3020833333333333,0.19236111111111112,0.6045977011494252,0.4296028880866426,0.3246268656716418,0.18700475435816163,0.4444444444444444,0.5,-0.018799005433451678,0.4027777777777778,0.09722222222222222,0.4482758620689655,0.42857142857142855,0.3939393939393939,0.07692307692307693,0.581081081081081,0.5138888888888888,0.11662116455793888,0.4375,0.0763888888888889,0.5555555555555556,0.7272727272727273,0.4605263157894737,0.11764705882352941
1,0.6068601583113457,0.5263888888888889,1.8084874557939785,0.31319444444444444,0.21319444444444444,0.6496674057649667,0.5439739413680782,0.36069651741293535,0.2630744849445325,0.4636363636363636,0.7638888888888888,-0.02746454560503574,0.4027777777777778,0.3611111111111111,0.4482758620689655,0.4807692307692308,0.3939393939393939,0.32051282051282054,0.48,0.6944444444444444,-0.09048532197482467,0.4930555555555556,0.2013888888888889,0.5070422535211268,0.41379310344827586,0.47368421052631576,0.17647058823529413
2,0.6666666666666666,0.5854166666666667,3.523759232946688,0.3423611111111111,0.24305555555555555,0.7139959432048681,0.6,0.43532338308457713,0.32805071315372425,0.4491525423728814,0.8194444444444444,-0.1108133161930358,0.5694444444444444,0.25,0.4146341463414634,0.5277777777777778,0.5151515151515151,0.24358974358974358,0.5445544554455446,0.7013888888888888,0.01941469477697478,0.5833333333333334,0.11805555555555555,0.5595238095238095,0.47058823529411764,0.618421052631579,0.11764705882352941
3,0.7075773745997865,0.6506944444444445,4.739722484077274,0.3861111111111111,0.26458333333333334,0.7464028776978417,0.6509186351706037,0.513681592039801,0.39144215530903326,0.4418604651162791,0.5972222222222222,-0.010001155099036353,0.2569444444444444,0.3402777777777778,0.35135135135135137,0.5102040816326531,0.19696969696969696,0.32051282051282054,0.5287356321839081,0.6041666666666666,-0.011923427240025196,0.2916666666666667,0.3125,0.5714285714285714,0.4888888888888889,0.3157894736842105,0.3235294117647059
4,0.7225490196078431,0.7083333333333334,5.633081214748209,0.3715277777777778,0.3368055555555556,0.7775700934579439,0.6618556701030928,0.5161691542288557,0.5039619651347068,0.4811320754716981,0.7361111111111112,-0.03092939982457201,0.5208333333333334,0.2152777777777778,0.4266666666666667,0.6129032258064516,0.48484848484848486,0.24358974358974358,0.49019607843137253,0.7083333333333334,-0.0007705935785742475,0.5416666666666666,0.16666666666666666,0.5384615384615384,0.3333333333333333,0.5526315789473685,0.11764705882352941
5,0.7481617647058824,0.7555555555555555,6.472251830379068,0.4375,0.31805555555555554,0.780952380952381,0.7030567685589519,0.6094527363184079,0.5055467511885895,0.5306122448979592,0.6805555555555556,0.07050694760523578,0.4375,0.24305555555555555,0.5079365079365079,0.5714285714285714,0.48484848484848486,0.2564102564102564,0.47619047619047616,0.7291666666666666,0.020534047240584788,0.5,0.22916666666666666,0.5138888888888888,0.3939393939393939,0.4868421052631579,0.19117647058823528
6,0.7747105966162066,0.7798611111111111,7.649693144966744,0.44305555555555554,0.3368055555555556,0.8087774294670846,0.7298969072164948,0.6393034825870647,0.5578446909667195,0.49056603773584906,0.7361111111111112,0.012506136194552438,0.3333333333333333,0.4027777777777778,0.4583333333333333,0.5172413793103449,0.3333333333333333,0.38461538461538464,0.46226415094339623,0.7361111111111112,-0.09127499620034205,0.4097222222222222,0.3263888888888889,0.4915254237288136,0.425531914893617,0.3815789473684211,0.29411764705882354
7,0.7601731601731602,0.8020833333333334,7.664419809439984,0.41805555555555557,0.3840277777777778,0.8039867109634552,0.7124773960216998,0.6007462686567164,0.618066561014263,0.52,0.8680555555555556,0.07428923479359563,0.5694444444444444,0.2986111111111111,0.5,0.5581395348837209,0.6212121212121212,0.3076923076923077,0.45454545454545453,0.8402777777777778,-0.05303511985010387,0.6388888888888888,0.2013888888888889,0.4891304347826087,0.3448275862068966,0.5921052631578947,0.14705882352941177
8,0.7882845188284519,0.8298611111111112,8.322403053920297,0.4618055555555556,0.3680555555555556,0.8225563909774436,0.7452830188679245,0.677860696517413,0.6212361331220285,0.4852941176470588,0.9444444444444444,0.047933244700365335,0.4097222222222222,0.5347222222222222,0.4406779661016949,0.5194805194805194,0.3939393939393939,0.5128205128205128,0.48148148148148145,0.9375,0.003274077694057645,0.5,0.4375,0.5277777777777778,0.42857142857142855,0.5,0.39705882352941174
9,0.7914653784219001,0.8625,8.689636060976193,0.45,0.4125,0.8317901234567902,0.7474747474747475,0.6703980099502488,0.6988906497622821,0.48951048951048953,0.9930555555555556,0.0018269431385194764,0.5694444444444444,0.4236111111111111,0.45121951219512196,0.5409836065573771,0.5606060606060606,0.4230769230769231,0.44285714285714284,0.9722222222222222,-0.08281337645507121,0.625,0.3472222222222222,0.4888888888888889,0.36,0.5789473684210527,0.2647058823529412
10,0.8213141025641025,0.8666666666666667,9.898876787279008,0.4583333333333333,0.4083333333333333,0.8560606060606061,0.782312925170068,0.7014925373134329,0.7258320126782885,0.5073529411764706,0.9444444444444444,0.04418293378443569,0.5,0.4444444444444444,0.4722222222222222,0.546875,0.5151515151515151,0.44871794871794873,0.5,0.9583333333333334,-0.0029453577860743263,0.5555555555555556,0.4027777777777778,0.5375,0.4482758620689655,0.5657894736842105,0.38235294117647056
