Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4816132858837485,0.5854166666666667,-0.5486505303649535,0.22430555555555556,0.3611111111111111,0.5386996904024768,0.4461538461538462,0.21212121212121213,0.35771065182829886,0.546875,0.4444444444444444,0.02558085257603369,0.1736111111111111,0.2708333333333333,0.6,0.5128205128205128,0.2054794520547945,0.2647058823529412,0.42857142857142855,0.4375,-0.08419917641863252,0.2152777777777778,0.2222222222222222,0.41935483870967744,0.4375,0.18309859154929578,0.18055555555555555
1,0.6112531969309463,0.5430555555555555,1.5104536554985462,0.25625,0.28680555555555554,0.6124661246612466,0.6101694915254238,0.2777777777777778,0.38791732909379967,0.4854368932038835,0.7152777777777778,-0.01171967445000767,0.4861111111111111,0.22916666666666666,0.5142857142857142,0.42424242424242425,0.4657534246575342,0.20588235294117646,0.4811320754716981,0.7361111111111112,-0.09218418354674385,0.5625,0.1736111111111111,0.5061728395061729,0.4,0.5633802816901409,0.1388888888888889
2,0.6358511837655016,0.6159722222222223,2.17267318811735,0.32013888888888886,0.29583333333333334,0.6420824295010846,0.6291079812206573,0.36363636363636365,0.4149443561208267,0.5121951219512195,0.8541666666666666,0.04699804143146043,0.5069444444444444,0.3472222222222222,0.5342465753424658,0.48,0.5205479452054794,0.3382352941176471,0.504,0.8680555555555556,-0.09967859217870738,0.5555555555555556,0.3125,0.5125,0.4888888888888889,0.5633802816901409,0.3055555555555556
3,0.7016293279022403,0.6819444444444445,3.6830552515285144,0.3576388888888889,0.32430555555555557,0.7398058252427184,0.6595289079229122,0.4671717171717172,0.48330683624801274,0.5086206896551724,0.8055555555555556,0.06695379737642802,0.5416666666666666,0.2638888888888889,0.5256410256410257,0.47368421052631576,0.547945205479452,0.25,0.49557522123893805,0.7847222222222222,-0.07076632281804897,0.5,0.2847222222222222,0.5138888888888888,0.4634146341463415,0.5070422535211268,0.2638888888888889
4,0.7170506912442396,0.7534722222222222,4.178467333552321,0.38958333333333334,0.3638888888888889,0.7468805704099821,0.6851145038167938,0.5176767676767676,0.5580286168521462,0.5384615384615384,0.7222222222222222,0.05837039286571842,0.3125,0.4097222222222222,0.5333333333333333,0.5423728813559322,0.3287671232876712,0.4411764705882353,0.4782608695652174,0.6388888888888888,-0.13139239384609447,0.19444444444444445,0.4444444444444444,0.42857142857142855,0.5,0.16901408450704225,0.4444444444444444
5,0.7116071428571429,0.7777777777777778,4.3997194680108604,0.3819444444444444,0.3958333333333333,0.7545454545454545,0.6701754385964912,0.5164141414141414,0.5945945945945946,0.5462184873949579,0.8263888888888888,0.08089643184629483,0.5763888888888888,0.25,0.5662650602409639,0.5,0.6164383561643836,0.25,0.5045871559633027,0.7569444444444444,-0.032732615315548996,0.4652777777777778,0.2916666666666667,0.4925373134328358,0.5238095238095238,0.4647887323943662,0.3055555555555556
6,0.7540288379983037,0.81875,5.492202831266947,0.44930555555555557,0.36944444444444446,0.7836166924265843,0.7180451127819549,0.6300505050505051,0.5993640699523053,0.5413533834586466,0.9236111111111112,0.1057227216689125,0.6666666666666666,0.2569444444444444,0.5625,0.4864864864864865,0.7123287671232876,0.25,0.5109489051094891,0.9513888888888888,0.006398136223307667,0.6180555555555556,0.3333333333333333,0.5056179775280899,0.5208333333333334,0.6197183098591549,0.3472222222222222
7,0.7880571909167368,0.8256944444444444,5.56742768227492,0.4527777777777778,0.3729166666666667,0.808282208588957,0.7635009310986964,0.6515151515151515,0.6406995230524642,0.562962962962963,0.9375,0.11652852228716432,0.4444444444444444,0.4930555555555556,0.609375,0.5211267605633803,0.5068493150684932,0.5294117647058824,0.5112781954887218,0.9236111111111112,-0.019967449566391304,0.3333333333333333,0.5902777777777778,0.5208333333333334,0.5058823529411764,0.352112676056338,0.5833333333333334
8,0.7756255044390638,0.8604166666666667,5.993135068110109,0.45555555555555555,0.4048611111111111,0.8109756097560976,0.7358490566037735,0.6578282828282829,0.6724960254372019,0.5343511450381679,0.9097222222222222,0.052084023896848027,0.4722222222222222,0.4375,0.5735294117647058,0.49206349206349204,0.5068493150684932,0.4411764705882353,0.5441176470588235,0.9444444444444444,0.006999104529615203,0.4722222222222222,0.4722222222222222,0.5588235294117647,0.5294117647058824,0.5211267605633803,0.5
9,0.786793953858393,0.8729166666666667,6.136433458889294,0.46041666666666664,0.4125,0.8265460030165912,0.7424242424242424,0.6805555555555556,0.6915739268680445,0.5,0.875,0.08167542236759694,0.5069444444444444,0.3680555555555556,0.5342465753424658,0.4528301886792453,0.5205479452054794,0.3382352941176471,0.5772357723577236,0.8541666666666666,0.03399669615986698,0.4722222222222222,0.3819444444444444,0.6029411764705882,0.5454545454545454,0.5633802816901409,0.4166666666666667
10,0.7993553585817889,0.8618055555555556,6.221622140721094,0.4708333333333333,0.3909722222222222,0.8259587020648967,0.7673179396092362,0.6944444444444444,0.6772655007949125,0.52,0.8680555555555556,0.10569391769580062,0.4791666666666667,0.3888888888888889,0.5652173913043478,0.4642857142857143,0.5068493150684932,0.36764705882352944,0.5371900826446281,0.8402777777777778,-0.02569119948722523,0.4166666666666667,0.4236111111111111,0.55,0.5245901639344263,0.4507042253521127,0.4444444444444444
11,0.8133439237490071,0.8743055555555556,6.055652399254657,0.45208333333333334,0.4222222222222222,0.8602150537634409,0.7631578947368421,0.6906565656565656,0.7281399046104928,0.5277777777777778,1.0,0.17262830464739026,0.5347222222222222,0.4652777777777778,0.5454545454545454,0.5074626865671642,0.547945205479452,0.4852941176470588,0.5069444444444444,1.0,0.0045803062902206254,0.5069444444444444,0.4930555555555556,0.5068493150684932,0.5070422535211268,0.5070422535211268,0.5
12,0.8241758241758241,0.8847222222222222,6.72598671887329,0.4652777777777778,0.41944444444444445,0.8611940298507462,0.7831125827814569,0.7171717171717171,0.7408585055643879,0.5263157894736842,0.9236111111111112,0.14868483835773805,0.5694444444444444,0.3541666666666667,0.5365853658536586,0.5098039215686274,0.5753424657534246,0.36764705882352944,0.5227272727272727,0.9166666666666666,-0.0015024383566816222,0.5694444444444444,0.3472222222222222,0.524390243902439,0.52,0.5915492957746479,0.3611111111111111
13,0.8195956454121306,0.8930555555555556,6.784302931417436,0.46319444444444446,0.42986111111111114,0.8530734632683659,0.7835218093699515,0.7083333333333334,0.7567567567567568,0.5223880597014925,0.9305555555555556,0.15205671401335946,0.5069444444444444,0.4236111111111111,0.5342465753424658,0.5081967213114754,0.5342465753424658,0.4117647058823529,0.5074626865671642,0.9305555555555556,-0.004889683336256151,0.4791666666666667,0.4513888888888889,0.5217391304347826,0.49230769230769234,0.49295774647887325,0.4444444444444444
