Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5269804822043628,0.6048611111111111,0.022106448323182207,0.3090277777777778,0.29583333333333334,0.5348314606741573,0.5187793427230047,0.3092369477911647,0.3209509658246657,0.6056338028169014,0.4930555555555556,0.17127997991644675,0.4930555555555556,0.0,0.6056338028169014,0,0.5180722891566265,0.0,0.5161290322580645,0.4305555555555556,0.014092305748388014,0.4305555555555556,0.0,0.5161290322580645,0,0.4266666666666667,0.0
1,0.5638179800221975,0.6256944444444444,0.9534400462800223,0.3611111111111111,0.26458333333333334,0.6,0.5144356955380578,0.4109772423025435,0.27934621099554235,0.5763888888888888,1.0,0.2847863953797194,1.0,0.0,0.5763888888888888,0,1.0,0.0,0.5347222222222222,1.0,-0.002919717122883782,1.0,0.0,0.5347222222222222,0,1.0,0.0
2,0.5543893129770993,0.7277777777777777,1.139458539539677,0.47430555555555554,0.2534722222222222,0.5607613469985359,0.5424657534246575,0.5060240963855421,0.28826151560178304,0.4,0.3472222222222222,-0.10465259887344804,0.034722222222222224,0.3125,0.4,0.4,0.024096385542168676,0.29508196721311475,0.2,0.034722222222222224,-0.0033549953096483464,0.020833333333333332,0.013888888888888888,0.3333333333333333,0.0,0.013333333333333334,0.0
3,0.5642857142857143,0.6805555555555556,1.3886522122868274,0.37222222222222223,0.30833333333333335,0.5895522388059702,0.5337837837837838,0.41231593038821956,0.34175334323922735,0.4225352112676056,0.9861111111111112,-0.17986539607638533,0.4375,0.5486111111111112,0.49206349206349204,0.3670886075949367,0.37349397590361444,0.47540983606557374,0.5,1.0,0.01262329862850493,0.4652777777777778,0.5347222222222222,0.5223880597014925,0.4805194805194805,0.4666666666666667,0.5223880597014925
4,0.5634517766497462,0.8208333333333333,1.8372242677569746,0.43194444444444446,0.3888888888888889,0.5852090032154341,0.5392857142857143,0.47925033467202144,0.43536404160475484,0.38461538461538464,0.4513888888888889,-0.11787970292982923,0.2708333333333333,0.18055555555555555,0.4358974358974359,0.3076923076923077,0.20481927710843373,0.13114754098360656,0.5227272727272727,0.3055555555555556,0.04919937773993781,0.20833333333333334,0.09722222222222222,0.4666666666666667,0.6428571428571429,0.18666666666666668,0.13432835820895522
5,0.574410163339383,0.7652777777777777,2.3720318578165682,0.4173611111111111,0.34791666666666665,0.5956738768718802,0.5489021956087824,0.464524765729585,0.4011887072808321,0.5069444444444444,1.0,0.12563814981865362,0.625,0.375,0.5666666666666667,0.4074074074074074,0.6144578313253012,0.36065573770491804,0.5486111111111112,1.0,0.09434543190501977,0.6111111111111112,0.3888888888888889,0.5568181818181818,0.5357142857142857,0.6533333333333333,0.417910447761194
6,0.5723793677204659,0.8347222222222223,2.476409545530964,0.4465277777777778,0.38819444444444445,0.5972006220839814,0.5438282647584973,0.5060240963855421,0.43684992570579495,0.5277777777777778,1.0,0.21035508952156742,0.8958333333333334,0.10416666666666667,0.5581395348837209,0.26666666666666666,0.8674698795180723,0.06557377049180328,0.5277777777777778,1.0,-0.004195430725180038,0.9930555555555556,0.006944444444444444,0.5314685314685315,0.0,0.9866666666666667,0.0
7,0.5817267393126572,0.8284722222222223,2.4812097945270803,0.49444444444444446,0.33402777777777776,0.598314606741573,0.5571725571725572,0.5595716198125836,0.3863298662704309,0.4246575342465753,0.5069444444444444,-0.061668216967637995,0.2708333333333333,0.2361111111111111,0.48717948717948717,0.35294117647058826,0.2289156626506024,0.19672131147540983,0.5373134328358209,0.4652777777777778,0.0885525594029327,0.2152777777777778,0.25,0.4838709677419355,0.5833333333333334,0.2,0.31343283582089554
8,0.5825410544511668,0.8034722222222223,2.130153617207375,0.4125,0.3909722222222222,0.6077441077441077,0.5559502664298401,0.47121820615796517,0.45022288261515603,0.45535714285714285,0.7777777777777778,-0.02479490701213767,0.4722222222222222,0.3055555555555556,0.5294117647058824,0.3409090909090909,0.43373493975903615,0.2459016393442623,0.5824175824175825,0.6319444444444444,0.0923247950031198,0.3263888888888889,0.3055555555555556,0.5531914893617021,0.6136363636363636,0.3466666666666667,0.373134328358209
9,0.5862369337979094,0.7972222222222223,2.425312251165458,0.4284722222222222,0.36875,0.6110210696920584,0.5574387947269304,0.49531459170013387,0.4309063893016345,0.4236111111111111,1.0,-0.18443618252349983,0.4444444444444444,0.5555555555555556,0.5,0.3625,0.3855421686746988,0.47540983606557374,0.4861111111111111,1.0,0.006380331952080101,0.3402777777777778,0.6597222222222222,0.5102040816326531,0.47368421052631576,0.3333333333333333,0.6417910447761194
10,0.5833333333333334,0.8166666666666667,2.375709966442586,0.42777777777777776,0.3888888888888889,0.6136363636363636,0.55,0.4926372155287818,0.45022288261515603,0.46296296296296297,0.75,-0.0016760936874729258,0.4027777777777778,0.3472222222222222,0.5172413793103449,0.4,0.3614457831325301,0.32786885245901637,0.5443037974683544,0.5486111111111112,0.10706382617565198,0.2777777777777778,0.2708333333333333,0.5,0.5897435897435898,0.26666666666666666,0.34328358208955223
11,0.6016260162601627,0.76875,2.905536128801702,0.4236111111111111,0.3451388888888889,0.6163934426229508,0.5835010060362174,0.4939759036144578,0.42199108469539376,0.43795620437956206,0.9513888888888888,-0.15495231576237323,0.4791666666666667,0.4722222222222222,0.5072463768115942,0.36764705882352944,0.42168674698795183,0.4098360655737705,0.5433070866141733,0.8819444444444444,0.08466359314751963,0.3611111111111111,0.5208333333333334,0.5576923076923077,0.5333333333333333,0.38666666666666666,0.5671641791044776
12,0.594547053649956,0.7895833333333333,2.6596814011583714,0.3902777777777778,0.3993055555555556,0.6067615658362989,0.5826086956521739,0.44712182061579653,0.48588410104011887,0.371900826446281,0.8402777777777778,-0.3417816850483048,0.2777777777777778,0.5625,0.375,0.37037037037037035,0.18072289156626506,0.4918032786885246,0.4956521739130435,0.7986111111111112,0.03443353526436625,0.2569444444444444,0.5416666666666666,0.4864864864864865,0.5,0.24,0.5522388059701493
13,0.6153846153846154,0.7854166666666667,3.007257228635008,0.3923611111111111,0.39305555555555555,0.6460176991150443,0.5848056537102474,0.48058902275769744,0.4784546805349183,0.5196850393700787,0.8819444444444444,0.14901963723531894,0.5902777777777778,0.2916666666666667,0.5529411764705883,0.4523809523809524,0.5662650602409639,0.3114754098360656,0.5818181818181818,0.7638888888888888,0.13419181252628906,0.5625,0.2013888888888889,0.5679012345679012,0.6206896551724138,0.6133333333333333,0.26865671641791045
14,0.6060054595086443,0.7631944444444444,3.16224368277328,0.42986111111111114,0.3333333333333333,0.6138933764135702,0.5958333333333333,0.5033467202141901,0.4101040118870728,0.45390070921985815,0.9791666666666666,-0.06639205489900221,0.4791666666666667,0.5,0.5217391304347826,0.3888888888888889,0.43373493975903615,0.45901639344262296,0.5704225352112676,0.9861111111111112,0.14376093683599298,0.5486111111111112,0.4375,0.5822784810126582,0.5555555555555556,0.6133333333333333,0.4925373134328358
15,0.617208077260755,0.7909722222222222,3.0125842018670346,0.4409722222222222,0.35,0.6283464566929133,0.6031746031746031,0.5247657295850067,0.4398216939078752,0.44715447154471544,0.8541666666666666,-0.07605567848924895,0.4236111111111111,0.4305555555555556,0.5081967213114754,0.3870967741935484,0.37349397590361444,0.39344262295081966,0.559322033898305,0.8194444444444444,0.09029437458067545,0.4166666666666667,0.4027777777777778,0.5666666666666667,0.5517241379310345,0.4533333333333333,0.44776119402985076
16,0.5916515426497277,0.7652777777777777,2.8153804437574856,0.4215277777777778,0.34375,0.6029654036243822,0.5777777777777777,0.47925033467202144,0.4145616641901932,0.4084507042253521,0.4930555555555556,-0.030028631073709632,0.2847222222222222,0.20833333333333334,0.43902439024390244,0.36666666666666664,0.21686746987951808,0.18032786885245902,0.5641025641025641,0.2708333333333333,0.0843107778371235,0.13194444444444445,0.1388888888888889,0.5263157894736842,0.6,0.13333333333333333,0.1791044776119403
17,0.6364522417153996,0.7125,3.416170766067681,0.3951388888888889,0.3173611111111111,0.6502636203866432,0.6192560175054704,0.4886211512717537,0.4115898959881129,0.4298245614035088,0.7916666666666666,-0.18471151669245517,0.3472222222222222,0.4444444444444444,0.5,0.375,0.30120481927710846,0.39344262295081966,0.5728155339805825,0.7152777777777778,0.10690449532447628,0.375,0.3402777777777778,0.5740740740740741,0.5714285714285714,0.41333333333333333,0.3880597014925373
18,0.6216466234967623,0.7506944444444444,3.032010417294751,0.42777777777777776,0.3229166666666667,0.6233766233766234,0.6193548387096774,0.5046854082998661,0.4160475482912333,0.39705882352941174,0.4722222222222222,-0.1215661466838252,0.24305555555555555,0.22916666666666666,0.42857142857142855,0.36363636363636365,0.18072289156626506,0.19672131147540983,0.5517241379310345,0.2013888888888889,0.04180980765055579,0.1597222222222222,0.041666666666666664,0.5217391304347826,0.6666666666666666,0.16,0.05970149253731343
19,0.6301096709870389,0.6965277777777777,3.333642501944745,0.37569444444444444,0.32083333333333336,0.6451016635859519,0.6125541125541125,0.4564926372155288,0.413075780089153,0.4927536231884058,0.9583333333333334,0.05300772672271524,0.5833333333333334,0.375,0.5595238095238095,0.3888888888888889,0.5662650602409639,0.3442622950819672,0.6,0.9027777777777778,0.18977053279771822,0.6319444444444444,0.2708333333333333,0.6043956043956044,0.5897435897435898,0.7333333333333333,0.34328358208955223
20,0.603401969561325,0.7756944444444445,2.7283788538851192,0.43194444444444446,0.34375,0.617363344051447,0.5858585858585859,0.5046854082998661,0.4145616641901932,0.4405594405594406,0.9930555555555556,-0.22999674928494215,0.4305555555555556,0.5625,0.5161290322580645,0.38271604938271603,0.3855421686746988,0.5081967213114754,0.5035971223021583,0.9652777777777778,0.08497425851205824,0.4027777777777778,0.5625,0.5172413793103449,0.49382716049382713,0.4,0.5671641791044776
21,0.6048237476808905,0.7486111111111111,2.611323128207598,0.3972222222222222,0.35138888888888886,0.6083916083916084,0.6007905138339921,0.45917001338688085,0.43536404160475484,0.43410852713178294,0.8958333333333334,-0.3029285461120687,0.20833333333333334,0.6875,0.5333333333333333,0.40404040404040403,0.1927710843373494,0.6557377049180327,0.4642857142857143,0.7777777777777778,0.004134492453195373,0.13194444444444445,0.6458333333333334,0.42105263157894735,0.4731182795698925,0.10666666666666667,0.6268656716417911
22,0.611810261374637,0.7173611111111111,2.897197938766132,0.36319444444444443,0.3541666666666667,0.6424474187380497,0.5803921568627451,0.4404283801874163,0.4323922734026746,0.4140625,0.8888888888888888,-0.2669033985799717,0.3541666666666667,0.5347222222222222,0.47058823529411764,0.37662337662337664,0.2891566265060241,0.47540983606557374,0.5121951219512195,0.8541666666666666,0.06506182254952271,0.2916666666666667,0.5625,0.5238095238095238,0.5061728395061729,0.29333333333333333,0.582089552238806
23,0.6308973172987974,0.7506944444444444,3.5916366964253967,0.38333333333333336,0.36736111111111114,0.6521739130434783,0.6086956521739131,0.47523427041499333,0.462109955423477,0.4435483870967742,0.8611111111111112,-0.1386028369830758,0.4027777777777778,0.4583333333333333,0.5,0.3939393939393939,0.3493975903614458,0.4262295081967213,0.5405405405405406,0.7708333333333334,0.11659339683579657,0.3958333333333333,0.375,0.543859649122807,0.5370370370370371,0.41333333333333333,0.40298507462686567
