Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5191313340227508,0.6715277777777777,0.38964264649673475,0.4048611111111111,0.26666666666666666,0.5506003430531733,0.4713541666666667,0.4089171974522293,0.2749615975422427,0.48201438848920863,0.9652777777777778,-0.026238513749109703,0.8819444444444444,0.08333333333333333,0.47244094488188976,0.5833333333333334,0.8571428571428571,0.0945945945945946,0.5126050420168067,0.8263888888888888,0.13436721395851373,0.7361111111111112,0.09027777777777778,0.5188679245283019,0.46153846153846156,0.7794117647058824,0.08108108108108109
1,0.5470417070805044,0.7159722222222222,1.2971679403136698,0.4777777777777778,0.23819444444444443,0.5770348837209303,0.4868804664723032,0.5031847133757962,0.2565284178187404,0.48623853211009177,0.7569444444444444,-0.12894961055393583,0.125,0.6319444444444444,0.3888888888888889,0.5054945054945055,0.1,0.6216216216216216,0.6991869918699187,0.8541666666666666,0.62227465640275,0.3541666666666667,0.5,0.7058823529411765,0.6944444444444444,0.5294117647058824,0.6486486486486487
2,0.5434362934362934,0.7194444444444444,1.6487543018707802,0.4215277777777778,0.29791666666666666,0.5733113673805601,0.5011655011655012,0.44203821656050957,0.32872503840245776,0.5602836879432624,0.9791666666666666,0.025920686545465088,0.3263888888888889,0.6527777777777778,0.574468085106383,0.5531914893617021,0.38571428571428573,0.7027027027027027,0.6474820143884892,0.9652777777777778,0.4322994158770495,0.4930555555555556,0.4722222222222222,0.6197183098591549,0.6764705882352942,0.6470588235294118,0.5945945945945946
3,0.5505925250683683,0.7618055555555555,1.8826183038976934,0.4201388888888889,0.3416666666666667,0.5867768595041323,0.5060975609756098,0.45222929936305734,0.3794162826420891,0.5196850393700787,0.8819444444444444,0.04556439016038225,0.6180555555555556,0.2638888888888889,0.5168539325842697,0.5263157894736842,0.6571428571428571,0.2702702702702703,0.5692307692307692,0.9027777777777778,0.18603976483963894,0.5625,0.3402777777777778,0.5432098765432098,0.6122448979591837,0.6470588235294118,0.3783783783783784
4,0.5690298507462687,0.7444444444444445,2.4370845225162734,0.4409722222222222,0.3034722222222222,0.6,0.5240274599542334,0.4853503184713376,0.3486943164362519,0.5795454545454546,0.6111111111111112,0.11646629210685426,0.4722222222222222,0.1388888888888889,0.5882352941176471,0.55,0.5714285714285714,0.14864864864864866,0.53125,0.6666666666666666,-0.059312429434259246,0.5138888888888888,0.1527777777777778,0.5540540540540541,0.45454545454545453,0.6029411764705882,0.10810810810810811
5,0.5641509433962264,0.7361111111111112,2.4522387888683936,0.40902777777777777,0.32708333333333334,0.5908319185059423,0.5307855626326964,0.44331210191082804,0.38095238095238093,0.5277777777777778,1.0,0.09132002912326309,0.8333333333333334,0.16666666666666666,0.5083333333333333,0.625,0.8714285714285714,0.20270270270270271,0.4930555555555556,1.0,-0.27540406148684243,0.7847222222222222,0.2152777777777778,0.48672566371681414,0.5161290322580645,0.7794117647058824,0.21621621621621623
6,0.5606326889279437,0.7902777777777777,2.1550184206401783,0.475,0.31527777777777777,0.5935672514619883,0.5110132158590308,0.5159235668789809,0.35176651305683565,0.6111111111111112,0.75,0.20443554926010335,0.3541666666666667,0.3958333333333333,0.6470588235294118,0.5789473684210527,0.4714285714285714,0.44594594594594594,0.5317460317460317,0.875,-0.041988158829794606,0.4513888888888889,0.4236111111111111,0.5230769230769231,0.5409836065573771,0.5,0.4189189189189189
7,0.5708989805375347,0.7493055555555556,2.6728122097227995,0.4041666666666667,0.3451388888888889,0.6116838487972509,0.5231388329979879,0.4496815286624204,0.3978494623655914,0.4791666666666667,1.0,-0.00037153920796736267,0.8958333333333334,0.10416666666666667,0.4806201550387597,0.4666666666666667,0.8857142857142857,0.0945945945945946,0.5208333333333334,1.0,-0.14864390465225094,0.8263888888888888,0.1736111111111111,0.5042016806722689,0.6,0.8529411764705882,0.20270270270270271
8,0.6104347826086957,0.7986111111111112,3.757538520236447,0.46111111111111114,0.3375,0.641566265060241,0.5679012345679012,0.5401273885350318,0.42089093701996927,0.5625,1.0,0.054629615295068525,0.2152777777777778,0.7847222222222222,0.6129032258064516,0.5486725663716814,0.2714285714285714,0.8378378378378378,0.6041666666666666,1.0,0.2744632121081183,0.4236111111111111,0.5763888888888888,0.5901639344262295,0.6144578313253012,0.5294117647058824,0.6621621621621622
9,0.5782073813708261,0.7902777777777777,3.272941962090602,0.3923611111111111,0.39791666666666664,0.6212389380530974,0.5357766143106457,0.44713375796178345,0.46543778801843316,0.5394736842105263,0.5277777777777778,0.044506960061082686,0.09722222222222222,0.4305555555555556,0.35714285714285715,0.5806451612903226,0.07142857142857142,0.4864864864864865,0.5625,0.7777777777777778,0.13508920491603374,0.3194444444444444,0.4583333333333333,0.5652173913043478,0.5606060606060606,0.38235294117647056,0.47297297297297297
